iteration,cost
32066,92341062.29776385
32067,92341062.2977552
32068,92341062.29774667
32069,92341062.29773805
32070,92341062.29772942
32071,92341062.2977208
32072,92341062.29771224
32073,92341062.29770365
32074,92341062.29769507
32075,92341062.29768649
32076,92341062.29767793
32077,92341062.29766938
32078,92341062.29766081
32079,92341062.29765226
32080,92341062.29764369
32081,92341062.29763521
32082,92341062.29762669
32083,92341062.29761809
32084,92341062.29760961
32085,92341062.29760109
32086,92341062.29759258
32087,92341062.29758407
32088,92341062.29757561
32089,92341062.2975671
32090,92341062.29755856
32091,92341062.29755007
32092,92341062.29754163
32093,92341062.2975332
32094,92341062.2975247
32095,92341062.29751626
32096,92341062.29750784
32097,92341062.29749939
32098,92341062.297491
32099,92341062.2974825
32100,92341062.29747409
32101,92341062.29746565
32102,92341062.29745723
32103,92341062.29744883
32104,92341062.2974404
32105,92341062.297432
32106,92341062.29742362
32107,92341062.29741526
32108,92341062.29740687
32109,92341062.29739851
32110,92341062.29739009
32111,92341062.29738173
32112,92341062.29737335
32113,92341062.29736502
32114,92341062.2973567
32115,92341062.29734834
32116,92341062.29734004
32117,92341062.29733169
32118,92341062.29732339
32119,92341062.29731502
32120,92341062.29730673
32121,92341062.2972984
32122,92341062.29729004
32123,92341062.29728183
32124,92341062.2972735
32125,92341062.29726525
32126,92341062.297257
32127,92341062.29724869
32128,92341062.29724044
32129,92341062.2972322
32130,92341062.29722391
32131,92341062.29721566
32132,92341062.29720739
32133,92341062.29719917
32134,92341062.29719092
32135,92341062.29718271
32136,92341062.29717451
32137,92341062.29716624
32138,92341062.29715806
32139,92341062.29714987
32140,92341062.29714163
32141,92341062.2971335
32142,92341062.29712534
32143,92341062.29711707
32144,92341062.29710893
32145,92341062.29710072
32146,92341062.29709254
32147,92341062.2970844
32148,92341062.29707628
32149,92341062.29706813
32150,92341062.29705998
32151,92341062.29705188
32152,92341062.29704371
32153,92341062.29703556
32154,92341062.29702745
32155,92341062.29701933
32156,92341062.29701121
32157,92341062.29700308
32158,92341062.29699504
32159,92341062.29698686
32160,92341062.29697888
32161,92341062.29697077
32162,92341062.29696265
32163,92341062.29695459
32164,92341062.29694656
32165,92341062.29693845
32166,92341062.29693042
32167,92341062.29692237
32168,92341062.29691431
32169,92341062.29690625
32170,92341062.29689829
32171,92341062.29689018
32172,92341062.29688214
32173,92341062.29687414
32174,92341062.2968661
32175,92341062.29685816
32176,92341062.29685013
32177,92341062.29684219
32178,92341062.2968342
32179,92341062.29682618
32180,92341062.29681823
32181,92341062.29681024
32182,92341062.29680225
32183,92341062.29679437
32184,92341062.29678635
32185,92341062.29677837
32186,92341062.29677044
32187,92341062.29676251
32188,92341062.29675455
32189,92341062.29674666
32190,92341062.29673874
32191,92341062.29673077
32192,92341062.29672289
32193,92341062.296715
32194,92341062.2967071
32195,92341062.2966992
32196,92341062.29669133
32197,92341062.29668336
32198,92341062.29667553
32199,92341062.29666764
32200,92341062.29665975
32201,92341062.29665186
32202,92341062.29664402
32203,92341062.2966362
32204,92341062.29662834
32205,92341062.29662049
32206,92341062.29661267
32207,92341062.2966048
32208,92341062.296597
32209,92341062.29658917
32210,92341062.29658133
32211,92341062.29657348
32212,92341062.2965657
32213,92341062.29655795
32214,92341062.29655021
32215,92341062.29654235
32216,92341062.29653451
32217,92341062.29652679
32218,92341062.29651895
32219,92341062.29651129
32220,92341062.2965035
32221,92341062.29649572
32222,92341062.29648796
32223,92341062.29648021
32224,92341062.29647243
32225,92341062.2964648
32226,92341062.29645701
32227,92341062.29644926
32228,92341062.29644154
32229,92341062.2964338
32230,92341062.29642612
32231,92341062.29641844
32232,92341062.29641068
32233,92341062.29640307
32234,92341062.29639536
32235,92341062.29638758
32236,92341062.29637994
32237,92341062.29637228
32238,92341062.29636467
32239,92341062.296357
32240,92341062.29634927
32241,92341062.29634164
32242,92341062.29633404
32243,92341062.29632635
32244,92341062.2963187
32245,92341062.29631108
32246,92341062.29630353
32247,92341062.29629584
32248,92341062.2962882
32249,92341062.2962806
32250,92341062.29627301
32251,92341062.29626542
32252,92341062.29625778
32253,92341062.29625025
32254,92341062.29624264
32255,92341062.29623504
32256,92341062.29622747
32257,92341062.2962199
32258,92341062.29621238
32259,92341062.29620472
32260,92341062.29619724
32261,92341062.29618968
32262,92341062.29618216
32263,92341062.29617457
32264,92341062.29616709
32265,92341062.2961595
32266,92341062.29615201
32267,92341062.29614447
32268,92341062.296137
32269,92341062.29612942
32270,92341062.29612195
32271,92341062.29611446
32272,92341062.29610695
32273,92341062.29609945
32274,92341062.29609202
32275,92341062.2960845
32276,92341062.29607703
32277,92341062.29606956
32278,92341062.29606211
32279,92341062.29605463
32280,92341062.29604718
32281,92341062.29603979
32282,92341062.2960323
32283,92341062.29602484
32284,92341062.29601745
32285,92341062.29601
32286,92341062.29600263
32287,92341062.29599516
32288,92341062.29598774
32289,92341062.29598035
32290,92341062.2959729
32291,92341062.29596557
32292,92341062.29595818
32293,92341062.2959508
32294,92341062.29594338
32295,92341062.29593602
32296,92341062.29592866
32297,92341062.29592133
32298,92341062.29591395
32299,92341062.29590654
32300,92341062.29589921
32301,92341062.29589187
32302,92341062.29588456
32303,92341062.29587722
32304,92341062.29586987
32305,92341062.29586256
32306,92341062.29585522
32307,92341062.29584792
32308,92341062.29584064
32309,92341062.29583332
32310,92341062.29582599
32311,92341062.29581873
32312,92341062.2958114
32313,92341062.29580414
32314,92341062.29579686
32315,92341062.29578958
32316,92341062.29578231
32317,92341062.29577503
32318,92341062.29576775
32319,92341062.29576056
32320,92341062.29575326
32321,92341062.29574606
32322,92341062.29573874
32323,92341062.29573154
32324,92341062.29572435
32325,92341062.29571706
32326,92341062.29570983
32327,92341062.29570264
32328,92341062.29569542
32329,92341062.2956882
32330,92341062.295681
32331,92341062.2956738
32332,92341062.29566664
32333,92341062.29565947
32334,92341062.29565229
32335,92341062.29564507
32336,92341062.2956379
32337,92341062.29563075
32338,92341062.29562362
32339,92341062.29561645
32340,92341062.29560934
32341,92341062.29560217
32342,92341062.29559498
32343,92341062.29558784
32344,92341062.29558071
32345,92341062.29557359
32346,92341062.29556647
32347,92341062.29555933
32348,92341062.29555228
32349,92341062.2955451
32350,92341062.29553807
32351,92341062.29553093
32352,92341062.29552385
32353,92341062.29551671
32354,92341062.29550968
32355,92341062.29550257
32356,92341062.29549551
32357,92341062.2954884
32358,92341062.29548135
32359,92341062.29547425
32360,92341062.29546723
32361,92341062.2954602
32362,92341062.29545316
32363,92341062.29544608
32364,92341062.29543906
32365,92341062.29543205
32366,92341062.29542503
32367,92341062.29541798
32368,92341062.29541093
32369,92341062.29540399
32370,92341062.29539695
32371,92341062.2953899
32372,92341062.2953829
32373,92341062.29537594
32374,92341062.29536897
32375,92341062.29536203
32376,92341062.29535498
32377,92341062.29534811
32378,92341062.295341
32379,92341062.29533409
32380,92341062.29532713
32381,92341062.29532015
32382,92341062.29531324
32383,92341062.29530632
32384,92341062.29529934
32385,92341062.2952924
32386,92341062.29528551
32387,92341062.29527858
32388,92341062.2952716
32389,92341062.29526469
32390,92341062.2952578
32391,92341062.29525082
32392,92341062.29524398
32393,92341062.2952371
32394,92341062.29523014
32395,92341062.29522328
32396,92341062.29521643
32397,92341062.29520953
32398,92341062.29520266
32399,92341062.29519579
32400,92341062.29518893
32401,92341062.29518208
32402,92341062.29517521
32403,92341062.29516837
32404,92341062.2951615
32405,92341062.29515466
32406,92341062.2951479
32407,92341062.29514097
32408,92341062.29513414
32409,92341062.29512735
32410,92341062.29512054
32411,92341062.29511374
32412,92341062.29510695
32413,92341062.29510008
32414,92341062.29509333
32415,92341062.29508655
32416,92341062.29507971
32417,92341062.29507293
32418,92341062.29506615
32419,92341062.29505934
32420,92341062.29505257
32421,92341062.29504585
32422,92341062.29503907
32423,92341062.2950323
32424,92341062.29502557
32425,92341062.29501884
32426,92341062.29501209
32427,92341062.29500532
32428,92341062.29499859
32429,92341062.29499187
32430,92341062.2949851
32431,92341062.29497841
32432,92341062.29497167
32433,92341062.29496498
32434,92341062.29495826
32435,92341062.29495153
32436,92341062.29494488
32437,92341062.29493818
32438,92341062.29493149
32439,92341062.29492481
32440,92341062.29491812
32441,92341062.29491144
32442,92341062.29490477
32443,92341062.29489812
32444,92341062.29489142
32445,92341062.29488474
32446,92341062.29487815
32447,92341062.29487148
32448,92341062.2948648
32449,92341062.29485825
32450,92341062.29485165
32451,92341062.29484491
32452,92341062.29483828
32453,92341062.29483172
32454,92341062.29482509
32455,92341062.29481854
32456,92341062.29481183
32457,92341062.29480524
32458,92341062.29479861
32459,92341062.29479206
32460,92341062.29478547
32461,92341062.29477881
32462,92341062.29477228
32463,92341062.29476571
32464,92341062.29475914
32465,92341062.29475254
32466,92341062.29474607
32467,92341062.29473951
32468,92341062.29473294
32469,92341062.29472637
32470,92341062.29471983
32471,92341062.2947133
32472,92341062.29470673
32473,92341062.29470016
32474,92341062.29469365
32475,92341062.29468718
32476,92341062.29468066
32477,92341062.29467414
32478,92341062.2946676
32479,92341062.29466112
32480,92341062.29465462
32481,92341062.29464816
32482,92341062.29464163
32483,92341062.2946351
32484,92341062.29462868
32485,92341062.29462223
32486,92341062.29461573
32487,92341062.29460923
32488,92341062.29460277
32489,92341062.2945963
32490,92341062.29458988
32491,92341062.29458341
32492,92341062.29457699
32493,92341062.29457052
32494,92341062.29456408
32495,92341062.29455765
32496,92341062.29455122
32497,92341062.29454477
32498,92341062.2945384
32499,92341062.29453197
32500,92341062.29452556
32501,92341062.29451917
32502,92341062.29451275
32503,92341062.29450633
32504,92341062.29449992
32505,92341062.2944936
32506,92341062.29448712
32507,92341062.29448082
32508,92341062.2944744
32509,92341062.29446803
32510,92341062.29446164
32511,92341062.29445532
32512,92341062.29444896
32513,92341062.29444261
32514,92341062.29443623
32515,92341062.29442987
32516,92341062.29442358
32517,92341062.2944172
32518,92341062.29441088
32519,92341062.29440457
32520,92341062.29439823
32521,92341062.29439189
32522,92341062.29438564
32523,92341062.29437926
32524,92341062.29437293
32525,92341062.29436658
32526,92341062.29436034
32527,92341062.2943541
32528,92341062.29434776
32529,92341062.29434147
32530,92341062.2943352
32531,92341062.29432894
32532,92341062.29432264
32533,92341062.29431641
32534,92341062.29431012
32535,92341062.29430385
32536,92341062.29429762
32537,92341062.29429138
32538,92341062.2942851
32539,92341062.29427886
32540,92341062.2942726
32541,92341062.29426642
32542,92341062.29426011
32543,92341062.2942539
32544,92341062.29424773
32545,92341062.29424147
32546,92341062.29423524
32547,92341062.29422906
32548,92341062.29422285
32549,92341062.29421663
32550,92341062.2942105
32551,92341062.2942043
32552,92341062.29419804
32553,92341062.2941919
32554,92341062.29418574
32555,92341062.29417954
32556,92341062.29417334
32557,92341062.29416718
32558,92341062.29416105
32559,92341062.29415491
32560,92341062.2941487
32561,92341062.29414259
32562,92341062.29413643
32563,92341062.29413031
32564,92341062.29412414
32565,92341062.29411799
32566,92341062.29411188
32567,92341062.29410577
32568,92341062.29409963
32569,92341062.29409355
32570,92341062.29408741
32571,92341062.29408133
32572,92341062.29407519
32573,92341062.29406911
32574,92341062.294063
32575,92341062.29405689
32576,92341062.29405086
32577,92341062.29404475
32578,92341062.29403868
32579,92341062.29403256
32580,92341062.29402652
32581,92341062.29402047
32582,92341062.29401441
32583,92341062.29400837
32584,92341062.29400234
32585,92341062.2939962
32586,92341062.2939902
32587,92341062.29398412
32588,92341062.29397808
32589,92341062.29397206
32590,92341062.29396601
32591,92341062.29395998
32592,92341062.29395398
32593,92341062.29394801
32594,92341062.29394194
32595,92341062.29393594
32596,92341062.29392993
32597,92341062.29392394
32598,92341062.29391795
32599,92341062.29391193
32600,92341062.29390596
32601,92341062.2939
32602,92341062.29389401
32603,92341062.29388805
32604,92341062.29388204
32605,92341062.29387607
32606,92341062.29387014
32607,92341062.29386419
32608,92341062.29385823
32609,92341062.29385225
32610,92341062.29384632
32611,92341062.29384038
32612,92341062.2938344
32613,92341062.29382846
32614,92341062.2938225
32615,92341062.29381664
32616,92341062.29381068
32617,92341062.29380482
32618,92341062.29379888
32619,92341062.29379296
32620,92341062.29378708
32621,92341062.2937811
32622,92341062.29377528
32623,92341062.29376934
32624,92341062.29376347
32625,92341062.2937576
32626,92341062.2937517
32627,92341062.29374582
32628,92341062.2937399
32629,92341062.2937341
32630,92341062.2937282
32631,92341062.29372236
32632,92341062.29371648
32633,92341062.29371063
32634,92341062.29370476
32635,92341062.29369897
32636,92341062.2936931
32637,92341062.29368724
32638,92341062.29368143
32639,92341062.29367559
32640,92341062.29366976
32641,92341062.29366396
32642,92341062.29365811
32643,92341062.29365225
32644,92341062.29364645
32645,92341062.29364069
32646,92341062.29363489
32647,92341062.29362907
32648,92341062.29362328
32649,92341062.29361755
32650,92341062.29361168
32651,92341062.29360586
32652,92341062.29360017
32653,92341062.29359439
32654,92341062.2935886
32655,92341062.29358284
32656,92341062.29357709
32657,92341062.2935713
32658,92341062.29356559
32659,92341062.29355979
32660,92341062.29355405
32661,92341062.2935483
32662,92341062.29354256
32663,92341062.29353683
32664,92341062.29353108
32665,92341062.2935254
32666,92341062.29351966
32667,92341062.29351391
32668,92341062.29350817
32669,92341062.29350245
32670,92341062.29349676
32671,92341062.2934911
32672,92341062.2934854
32673,92341062.29347971
32674,92341062.29347403
32675,92341062.29346828
32676,92341062.29346262
32677,92341062.29345693
32678,92341062.2934513
32679,92341062.29344556
32680,92341062.29343984
32681,92341062.29343428
32682,92341062.29342858
32683,92341062.29342295
32684,92341062.29341725
32685,92341062.2934116
32686,92341062.29340594
32687,92341062.29340033
32688,92341062.2933947
32689,92341062.29338911
32690,92341062.29338337
32691,92341062.29337783
32692,92341062.29337217
32693,92341062.29336658
32694,92341062.29336093
32695,92341062.29335538
32696,92341062.29334973
32697,92341062.29334415
32698,92341062.29333854
32699,92341062.29333292
32700,92341062.2933273
32701,92341062.2933217
32702,92341062.29331616
32703,92341062.29331055
32704,92341062.29330502
32705,92341062.29329939
32706,92341062.2932939
32707,92341062.2932883
32708,92341062.2932827
32709,92341062.29327714
32710,92341062.29327165
32711,92341062.29326606
32712,92341062.29326051
32713,92341062.29325496
32714,92341062.29324946
32715,92341062.29324384
32716,92341062.29323839
32717,92341062.29323283
32718,92341062.29322727
32719,92341062.29322182
32720,92341062.29321626
32721,92341062.29321077
32722,92341062.29320526
32723,92341062.29319976
32724,92341062.29319425
32725,92341062.29318872
32726,92341062.29318322
32727,92341062.29317781
32728,92341062.29317223
32729,92341062.29316679
32730,92341062.29316132
32731,92341062.29315583
32732,92341062.29315035
32733,92341062.29314482
32734,92341062.29313943
32735,92341062.29313399
32736,92341062.2931285
32737,92341062.29312304
32738,92341062.29311763
32739,92341062.29311216
32740,92341062.29310672
32741,92341062.29310125
32742,92341062.29309581
32743,92341062.29309042
32744,92341062.29308495
32745,92341062.29307958
32746,92341062.29307419
32747,92341062.2930687
32748,92341062.2930633
32749,92341062.29305784
32750,92341062.29305252
32751,92341062.29304707
32752,92341062.29304168
32753,92341062.2930363
32754,92341062.29303096
32755,92341062.29302558
32756,92341062.29302013
32757,92341062.29301475
32758,92341062.29300937
32759,92341062.29300405
32760,92341062.29299867
32761,92341062.29299334
32762,92341062.29298791
32763,92341062.29298255
32764,92341062.29297721
32765,92341062.29297183
32766,92341062.29296653
32767,92341062.2929612
32768,92341062.29295579
32769,92341062.29295045
32770,92341062.29294515
32771,92341062.29293983
32772,92341062.29293446
32773,92341062.2929292
32774,92341062.29292385
32775,92341062.29291852
32776,92341062.29291324
32777,92341062.29290798
32778,92341062.29290266
32779,92341062.29289736
32780,92341062.29289202
32781,92341062.29288672
32782,92341062.29288146
32783,92341062.29287624
32784,92341062.29287091
32785,92341062.29286563
32786,92341062.29286037
32787,92341062.2928551
32788,92341062.29284984
32789,92341062.29284456
32790,92341062.2928393
32791,92341062.29283404
32792,92341062.29282874
32793,92341062.29282355
32794,92341062.29281826
32795,92341062.29281306
32796,92341062.29280783
32797,92341062.2928026
32798,92341062.29279734
32799,92341062.29279213
32800,92341062.29278687
32801,92341062.29278171
32802,92341062.29277642
32803,92341062.2927712
32804,92341062.29276606
32805,92341062.2927608
32806,92341062.29275566
32807,92341062.29275039
32808,92341062.29274523
32809,92341062.29273999
32810,92341062.29273486
32811,92341062.29272972
32812,92341062.29272448
32813,92341062.29271933
32814,92341062.29271413
32815,92341062.29270896
32816,92341062.29270387
32817,92341062.29269867
32818,92341062.29269347
32819,92341062.29268831
32820,92341062.29268317
32821,92341062.292678
32822,92341062.2926729
32823,92341062.29266773
32824,92341062.29266262
32825,92341062.29265745
32826,92341062.29265235
32827,92341062.29264726
32828,92341062.29264207
32829,92341062.29263698
32830,92341062.29263188
32831,92341062.29262668
32832,92341062.2926216
32833,92341062.29261652
32834,92341062.29261142
32835,92341062.2926063
32836,92341062.29260123
32837,92341062.29259609
32838,92341062.29259098
32839,92341062.29258591
32840,92341062.29258089
32841,92341062.29257576
32842,92341062.2925707
32843,92341062.29256558
32844,92341062.29256056
32845,92341062.29255548
32846,92341062.29255038
32847,92341062.29254533
32848,92341062.29254037
32849,92341062.29253529
32850,92341062.29253021
32851,92341062.29252517
32852,92341062.29252015
32853,92341062.29251507
32854,92341062.29251003
32855,92341062.29250501
32856,92341062.29249999
32857,92341062.29249495
32858,92341062.29248993
32859,92341062.29248492
32860,92341062.29247996
32861,92341062.29247491
32862,92341062.29246993
32863,92341062.29246485
32864,92341062.29245992
32865,92341062.29245493
32866,92341062.29244994
32867,92341062.29244491
32868,92341062.29243992
32869,92341062.29243492
32870,92341062.29243001
32871,92341062.29242499
32872,92341062.29242004
32873,92341062.29241507
32874,92341062.2924101
32875,92341062.29240511
32876,92341062.29240015
32877,92341062.29239517
32878,92341062.29239027
32879,92341062.29238528
32880,92341062.29238035
32881,92341062.29237543
32882,92341062.29237053
32883,92341062.29236555
32884,92341062.29236062
32885,92341062.29235566
32886,92341062.29235075
32887,92341062.29234584
32888,92341062.29234089
32889,92341062.292336
32890,92341062.29233104
32891,92341062.2923262
32892,92341062.2923213
32893,92341062.29231635
32894,92341062.29231152
32895,92341062.2923066
32896,92341062.2923017
32897,92341062.29229683
32898,92341062.29229194
32899,92341062.29228702
32900,92341062.29228212
32901,92341062.29227728
32902,92341062.29227242
32903,92341062.29226758
32904,92341062.29226264
32905,92341062.2922578
32906,92341062.29225296
32907,92341062.29224814
32908,92341062.29224329
32909,92341062.29223841
32910,92341062.2922335
32911,92341062.29222873
32912,92341062.29222387
32913,92341062.29221906
32914,92341062.29221424
32915,92341062.29220936
32916,92341062.29220456
32917,92341062.29219975
32918,92341062.29219495
32919,92341062.29219009
32920,92341062.29218528
32921,92341062.29218045
32922,92341062.2921757
32923,92341062.29217087
32924,92341062.29216607
32925,92341062.29216124
32926,92341062.29215647
32927,92341062.29215173
32928,92341062.29214689
32929,92341062.2921421
32930,92341062.29213735
32931,92341062.29213257
32932,92341062.29212779
32933,92341062.29212302
32934,92341062.2921182
32935,92341062.29211351
32936,92341062.29210874
32937,92341062.292104
32938,92341062.29209921
32939,92341062.29209445
32940,92341062.29208972
32941,92341062.29208498
32942,92341062.29208027
32943,92341062.29207548
32944,92341062.29207072
32945,92341062.29206605
32946,92341062.29206124
32947,92341062.29205664
32948,92341062.29205185
32949,92341062.29204711
32950,92341062.2920424
32951,92341062.29203773
32952,92341062.29203302
32953,92341062.2920283
32954,92341062.29202358
32955,92341062.29201892
32956,92341062.29201421
32957,92341062.2920095
32958,92341062.29200484
32959,92341062.29200014
32960,92341062.29199548
32961,92341062.29199076
32962,92341062.29198606
32963,92341062.29198146
32964,92341062.29197673
32965,92341062.29197213
32966,92341062.29196747
32967,92341062.29196277
32968,92341062.29195808
32969,92341062.29195341
32970,92341062.29194878
32971,92341062.29194412
32972,92341062.29193951
32973,92341062.29193485
32974,92341062.29193023
32975,92341062.29192562
32976,92341062.29192099
32977,92341062.29191633
32978,92341062.29191172
32979,92341062.29190712
32980,92341062.2919025
32981,92341062.29189786
32982,92341062.29189329
32983,92341062.29188867
32984,92341062.29188402
32985,92341062.29187943
32986,92341062.29187484
32987,92341062.29187025
32988,92341062.29186562
32989,92341062.29186104
32990,92341062.2918565
32991,92341062.29185186
32992,92341062.29184727
32993,92341062.2918427
32994,92341062.29183812
32995,92341062.29183358
32996,92341062.29182902
32997,92341062.2918245
32998,92341062.29181987
32999,92341062.29181536
33000,92341062.29181078
33001,92341062.29180622
33002,92341062.29180166
33003,92341062.29179719
33004,92341062.29179256
33005,92341062.29178807
33006,92341062.29178347
33007,92341062.29177894
33008,92341062.29177442
33009,92341062.29176986
33010,92341062.29176536
33011,92341062.2917608
33012,92341062.29175636
33013,92341062.2917518
33014,92341062.29174729
33015,92341062.29174273
33016,92341062.2917383
33017,92341062.29173376
33018,92341062.29172929
33019,92341062.29172476
33020,92341062.2917203
33021,92341062.29171576
33022,92341062.29171124
33023,92341062.29170679
33024,92341062.29170232
33025,92341062.29169784
33026,92341062.29169334
33027,92341062.29168884
33028,92341062.29168443
33029,92341062.29167992
33030,92341062.2916755
33031,92341062.29167101
33032,92341062.29166657
33033,92341062.29166214
33034,92341062.2916577
33035,92341062.29165323
33036,92341062.29164875
33037,92341062.29164433
33038,92341062.29163988
33039,92341062.29163547
33040,92341062.29163101
33041,92341062.29162662
33042,92341062.29162216
33043,92341062.29161777
33044,92341062.29161327
33045,92341062.29160897
33046,92341062.29160447
33047,92341062.29160012
33048,92341062.2915957
33049,92341062.29159127
33050,92341062.29158686
33051,92341062.29158247
33052,92341062.29157802
33053,92341062.29157369
33054,92341062.29156926
33055,92341062.29156488
33056,92341062.29156055
33057,92341062.2915561
33058,92341062.29155172
33059,92341062.29154737
33060,92341062.291543
33061,92341062.2915386
33062,92341062.29153422
33063,92341062.29152994
33064,92341062.29152551
33065,92341062.2915212
33066,92341062.29151684
33067,92341062.29151246
33068,92341062.29150812
33069,92341062.29150379
33070,92341062.2914994
33071,92341062.29149511
33072,92341062.29149073
33073,92341062.2914864
33074,92341062.29148209
33075,92341062.29147777
33076,92341062.29147343
33077,92341062.29146911
33078,92341062.29146482
33079,92341062.29146042
33080,92341062.2914562
33081,92341062.29145183
33082,92341062.2914475
33083,92341062.29144326
33084,92341062.29143894
33085,92341062.29143466
33086,92341062.29143032
33087,92341062.29142606
33088,92341062.29142173
33089,92341062.29141743
33090,92341062.29141316
33091,92341062.29140885
33092,92341062.29140458
33093,92341062.29140034
33094,92341062.2913961
33095,92341062.29139179
33096,92341062.29138757
33097,92341062.29138327
33098,92341062.291379
33099,92341062.29137474
33100,92341062.29137045
33101,92341062.29136625
33102,92341062.29136196
33103,92341062.29135773
33104,92341062.29135351
33105,92341062.29134925
33106,92341062.29134504
33107,92341062.29134075
33108,92341062.29133657
33109,92341062.29133235
33110,92341062.29132812
33111,92341062.29132383
33112,92341062.29131965
33113,92341062.29131542
33114,92341062.29131122
33115,92341062.29130702
33116,92341062.29130283
33117,92341062.29129863
33118,92341062.29129438
33119,92341062.29129018
33120,92341062.29128598
33121,92341062.29128182
33122,92341062.29127763
33123,92341062.29127337
33124,92341062.29126929
33125,92341062.29126509
33126,92341062.2912609
33127,92341062.2912567
33128,92341062.29125254
33129,92341062.29124832
33130,92341062.2912442
33131,92341062.29123996
33132,92341062.29123579
33133,92341062.29123165
33134,92341062.29122752
33135,92341062.29122333
33136,92341062.29121923
33137,92341062.29121506
33138,92341062.29121092
33139,92341062.2912068
33140,92341062.29120268
33141,92341062.2911985
33142,92341062.29119436
33143,92341062.29119022
33144,92341062.29118614
33145,92341062.29118192
33146,92341062.29117787
33147,92341062.29117368
33148,92341062.29116957
33149,92341062.29116552
33150,92341062.29116136
33151,92341062.29115735
33152,92341062.29115315
33153,92341062.29114908
33154,92341062.29114494
33155,92341062.2911409
33156,92341062.29113679
33157,92341062.29113272
33158,92341062.29112856
33159,92341062.2911245
33160,92341062.29112042
33161,92341062.29111636
33162,92341062.29111229
33163,92341062.29110818
33164,92341062.29110408
33165,92341062.29110007
33166,92341062.291096
33167,92341062.29109189
33168,92341062.29108787
33169,92341062.2910838
33170,92341062.29107973
33171,92341062.29107566
33172,92341062.29107155
33173,92341062.29106759
33174,92341062.29106352
33175,92341062.29105946
33176,92341062.29105547
33177,92341062.29105143
33178,92341062.29104735
33179,92341062.29104336
33180,92341062.29103929
33181,92341062.29103528
33182,92341062.29103124
33183,92341062.29102723
33184,92341062.29102325
33185,92341062.29101917
33186,92341062.29101524
33187,92341062.29101117
33188,92341062.29100713
33189,92341062.2910032
33190,92341062.29099917
33191,92341062.29099515
33192,92341062.2909912
33193,92341062.29098718
33194,92341062.29098319
33195,92341062.2909792
33196,92341062.29097523
33197,92341062.29097128
33198,92341062.29096729
33199,92341062.29096328
33200,92341062.29095928
33201,92341062.29095533
33202,92341062.29095139
33203,92341062.29094741
33204,92341062.29094349
33205,92341062.29093947
33206,92341062.2909355
33207,92341062.29093155
33208,92341062.29092762
33209,92341062.29092368
33210,92341062.29091975
33211,92341062.29091576
33212,92341062.29091182
33213,92341062.2909079
33214,92341062.29090399
33215,92341062.29089998
33216,92341062.2908961
33217,92341062.29089215
33218,92341062.29088823
33219,92341062.29088435
33220,92341062.29088037
33221,92341062.29087655
33222,92341062.29087254
33223,92341062.29086863
33224,92341062.29086477
33225,92341062.2908608
33226,92341062.29085685
33227,92341062.290853
33228,92341062.29084909
33229,92341062.29084522
33230,92341062.29084136
33231,92341062.29083739
33232,92341062.29083356
33233,92341062.29082966
33234,92341062.2908258
33235,92341062.2908219
33236,92341062.29081798
33237,92341062.29081416
33238,92341062.29081029
33239,92341062.29080643
33240,92341062.29080257
33241,92341062.29079868
33242,92341062.2907948
33243,92341062.29079095
33244,92341062.2907871
33245,92341062.29078324
33246,92341062.2907794
33247,92341062.29077546
33248,92341062.2907717
33249,92341062.29076785
33250,92341062.29076402
33251,92341062.29076016
33252,92341062.2907563
33253,92341062.29075247
33254,92341062.29074867
33255,92341062.29074489
33256,92341062.29074103
33257,92341062.29073715
33258,92341062.29073338
33259,92341062.29072958
33260,92341062.29072577
33261,92341062.2907219
33262,92341062.29071806
33263,92341062.29071435
33264,92341062.29071045
33265,92341062.29070672
33266,92341062.29070291
33267,92341062.29069903
33268,92341062.29069537
33269,92341062.29069155
33270,92341062.29068777
33271,92341062.29068394
33272,92341062.29068017
33273,92341062.29067639
33274,92341062.29067263
33275,92341062.29066882
33276,92341062.29066508
33277,92341062.29066126
33278,92341062.29065754
33279,92341062.29065374
33280,92341062.29065001
33281,92341062.29064627
33282,92341062.29064249
33283,92341062.29063874
33284,92341062.29063497
33285,92341062.29063123
33286,92341062.29062746
33287,92341062.29062374
33288,92341062.29062
33289,92341062.29061627
33290,92341062.29061255
33291,92341062.2906088
33292,92341062.29060498
33293,92341062.29060136
33294,92341062.29059759
33295,92341062.29059386
33296,92341062.2905901
33297,92341062.29058641
33298,92341062.2905827
33299,92341062.29057896
33300,92341062.29057528
33301,92341062.2905716
33302,92341062.29056786
33303,92341062.29056418
33304,92341062.29056045
33305,92341062.29055677
33306,92341062.2905531
33307,92341062.29054934
33308,92341062.2905457
33309,92341062.29054202
33310,92341062.29053831
33311,92341062.29053463
33312,92341062.29053093
33313,92341062.29052727
33314,92341062.29052354
33315,92341062.29051991
33316,92341062.29051623
33317,92341062.29051255
33318,92341062.29050893
33319,92341062.29050522
33320,92341062.29050156
33321,92341062.29049793
33322,92341062.29049428
33323,92341062.29049061
33324,92341062.29048692
33325,92341062.29048333
33326,92341062.29047965
33327,92341062.29047604
33328,92341062.29047233
33329,92341062.29046874
33330,92341062.29046513
33331,92341062.29046147
33332,92341062.29045781
33333,92341062.29045421
33334,92341062.29045062
33335,92341062.29044694
33336,92341062.29044333
33337,92341062.29043968
33338,92341062.29043603
