iteration,cost
2512,2344883347.1728396
2513,2344883347.172839
2514,2344883347.1728396
2515,2344883347.1728387
2516,2344883347.1728387
2517,2344883347.172839
2518,2344883347.172839
2519,2344883347.172839
2520,2344883347.172839
2521,2344883347.172839
2522,2344883347.1728387
2523,2344883347.172839
2524,2344883347.1728396
2525,2344883347.1728387
2526,2344883347.172839
2527,2344883347.1728387
2528,2344883347.172839
2529,2344883347.172839
2530,2344883347.1728396
2531,2344883347.172839
2532,2344883347.1728387
2533,2344883347.172839
2534,2344883347.172839
2535,2344883347.1728387
2536,2344883347.1728387
2537,2344883347.172839
2538,2344883347.1728387
2539,2344883347.1728396
2540,2344883347.172839
2541,2344883347.1728387
2542,2344883347.1728396
2543,2344883347.172839
2544,2344883347.1728387
2545,2344883347.172839
2546,2344883347.172839
2547,2344883347.172839
2548,2344883347.1728387
2549,2344883347.172839
2550,2344883347.172839
2551,2344883347.172839
2552,2344883347.1728387
2553,2344883347.172839
2554,2344883347.1728387
2555,2344883347.1728387
2556,2344883347.172838
2557,2344883347.172839
2558,2344883347.172839
2559,2344883347.172839
2560,2344883347.1728387
2561,2344883347.172839
2562,2344883347.1728387
2563,2344883347.1728387
2564,2344883347.172839
2565,2344883347.172839
2566,2344883347.172839
2567,2344883347.1728387
2568,2344883347.172839
2569,2344883347.1728387
2570,2344883347.172839
2571,2344883347.172839
2572,2344883347.172839
2573,2344883347.1728387
2574,2344883347.172839
2575,2344883347.1728396
2576,2344883347.172839
2577,2344883347.1728387
2578,2344883347.172839
2579,2344883347.1728396
2580,2344883347.1728396
2581,2344883347.1728387
2582,2344883347.172839
2583,2344883347.1728387
2584,2344883347.172839
2585,2344883347.1728387
2586,2344883347.1728387
2587,2344883347.1728387
2588,2344883347.172839
2589,2344883347.172839
2590,2344883347.172839
2591,2344883347.172839
2592,2344883347.172838
2593,2344883347.172838
2594,2344883347.1728387
2595,2344883347.172838
2596,2344883347.172839
2597,2344883347.172838
2598,2344883347.172839
2599,2344883347.1728387
2600,2344883347.1728387
2601,2344883347.1728387
2602,2344883347.1728387
2603,2344883347.1728387
2604,2344883347.172839
2605,2344883347.1728387
2606,2344883347.1728387
2607,2344883347.1728396
2608,2344883347.172838
2609,2344883347.172839
2610,2344883347.172839
2611,2344883347.172839
2612,2344883347.1728387
2613,2344883347.1728396
2614,2344883347.1728387
2615,2344883347.172839
2616,2344883347.1728387
2617,2344883347.1728387
2618,2344883347.172839
2619,2344883347.1728387
2620,2344883347.1728396
2621,2344883347.1728387
2622,2344883347.1728396
2623,2344883347.1728387
2624,2344883347.172838
2625,2344883347.172839
2626,2344883347.172838
2627,2344883347.1728387
2628,2344883347.172839
2629,2344883347.172839
2630,2344883347.1728396
2631,2344883347.1728387
2632,2344883347.172839
2633,2344883347.1728387
2634,2344883347.172839
2635,2344883347.172838
2636,2344883347.172839
2637,2344883347.1728387
2638,2344883347.172839
2639,2344883347.1728387
2640,2344883347.1728387
2641,2344883347.172839
2642,2344883347.172839
2643,2344883347.172839
2644,2344883347.172839
2645,2344883347.1728396
2646,2344883347.1728396
2647,2344883347.1728387
2648,2344883347.172839
2649,2344883347.1728387
2650,2344883347.1728387
2651,2344883347.1728387
2652,2344883347.1728387
2653,2344883347.1728387
2654,2344883347.172839
2655,2344883347.1728396
2656,2344883347.1728387
2657,2344883347.1728387
2658,2344883347.1728387
2659,2344883347.172839
2660,2344883347.172838
2661,2344883347.1728387
2662,2344883347.1728387
2663,2344883347.172839
2664,2344883347.1728396
2665,2344883347.1728387
2666,2344883347.1728387
2667,2344883347.172839
2668,2344883347.172839
2669,2344883347.172839
2670,2344883347.1728387
2671,2344883347.172838
2672,2344883347.172839
2673,2344883347.172838
2674,2344883347.172839
2675,2344883347.172838
2676,2344883347.172838
2677,2344883347.172838
2678,2344883347.1728387
2679,2344883347.172839
2680,2344883347.1728387
2681,2344883347.1728387
2682,2344883347.172839
2683,2344883347.1728396
2684,2344883347.1728387
2685,2344883347.172839
2686,2344883347.1728387
2687,2344883347.1728387
2688,2344883347.172838
2689,2344883347.1728387
2690,2344883347.1728387
2691,2344883347.1728387
2692,2344883347.172839
2693,2344883347.1728387
2694,2344883347.172839
2695,2344883347.1728387
2696,2344883347.172839
2697,2344883347.172839
2698,2344883347.1728387
2699,2344883347.172839
2700,2344883347.172839
2701,2344883347.172839
2702,2344883347.1728387
2703,2344883347.172839
2704,2344883347.172839
2705,2344883347.1728387
2706,2344883347.172839
2707,2344883347.172839
2708,2344883347.172839
2709,2344883347.172839
2710,2344883347.1728396
2711,2344883347.172839
2712,2344883347.172839
2713,2344883347.172839
2714,2344883347.172839
2715,2344883347.172839
2716,2344883347.1728396
2717,2344883347.172838
2718,2344883347.172839
2719,2344883347.172839
2720,2344883347.1728387
2721,2344883347.172839
2722,2344883347.172839
2723,2344883347.172838
2724,2344883347.172839
2725,2344883347.1728387
2726,2344883347.1728396
2727,2344883347.172839
2728,2344883347.1728387
2729,2344883347.1728387
2730,2344883347.1728387
2731,2344883347.172839
2732,2344883347.1728396
2733,2344883347.172839
2734,2344883347.1728387
2735,2344883347.172839
2736,2344883347.1728387
2737,2344883347.172839
2738,2344883347.172839
2739,2344883347.1728387
2740,2344883347.172838
2741,2344883347.172839
2742,2344883347.1728396
